2019-04-02 13:37:03 status unpacked libopencv-imgproc-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:03 status unpacked libopencv-imgproc-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:03 install libopencv-imgcodecs-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:03 status half-installed libopencv-imgcodecs-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:04 status unpacked libopencv-imgcodecs-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:04 status unpacked libopencv-imgcodecs-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:06 install libopencv-videoio-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:06 status half-installed libopencv-videoio-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:06 status unpacked libopencv-videoio-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:06 status unpacked libopencv-videoio-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:07 install libilmbase-dev:amd64 <none> 2.2.0-11ubuntu2
2019-04-02 13:37:07 status half-installed libilmbase-dev:amd64 2.2.0-11ubuntu2
2019-04-02 13:37:08 status unpacked libilmbase-dev:amd64 2.2.0-11ubuntu2
2019-04-02 13:37:08 status unpacked libilmbase-dev:amd64 2.2.0-11ubuntu2
2019-04-02 13:37:10 install libopenexr-dev:amd64 <none> 2.2.0-11.1ubuntu1
2019-04-02 13:37:10 status half-installed libopenexr-dev:amd64 2.2.0-11.1ubuntu1
2019-04-02 13:37:11 status unpacked libopenexr-dev:amd64 2.2.0-11.1ubuntu1
2019-04-02 13:37:11 status unpacked libopenexr-dev:amd64 2.2.0-11.1ubuntu1
2019-04-02 13:37:11 install libpng-dev:amd64 <none> 1.6.34-1ubuntu0.18.04.1
2019-04-02 13:37:11 status half-installed libpng-dev:amd64 1.6.34-1ubuntu0.18.04.1
2019-04-02 13:37:12 status unpacked libpng-dev:amd64 1.6.34-1ubuntu0.18.04.1
2019-04-02 13:37:12 status unpacked libpng-dev:amd64 1.6.34-1ubuntu0.18.04.1
2019-04-02 13:37:12 install libswscale-dev:amd64 <none> 7:3.4.4-0ubuntu0.18.04.1
2019-04-02 13:37:12 status half-installed libswscale-dev:amd64 7:3.4.4-0ubuntu0.18.04.1
2019-04-02 13:37:13 status unpacked libswscale-dev:amd64 7:3.4.4-0ubuntu0.18.04.1
2019-04-02 13:37:13 status unpacked libswscale-dev:amd64 7:3.4.4-0ubuntu0.18.04.1
2019-04-02 13:37:14 install libjbig-dev:amd64 <none> 2.1-3.1build1
2019-04-02 13:37:14 status half-installed libjbig-dev:amd64 2.1-3.1build1
2019-04-02 13:37:15 status unpacked libjbig-dev:amd64 2.1-3.1build1
2019-04-02 13:37:15 status unpacked libjbig-dev:amd64 2.1-3.1build1
2019-04-02 13:37:16 install liblzma-dev:amd64 <none> 5.2.2-1.3
2019-04-02 13:37:16 status half-installed liblzma-dev:amd64 5.2.2-1.3
2019-04-02 13:37:16 status unpacked liblzma-dev:amd64 5.2.2-1.3
2019-04-02 13:37:17 status unpacked liblzma-dev:amd64 5.2.2-1.3
2019-04-02 13:37:18 install libtiffxx5:amd64 <none> 4.0.9-5ubuntu0.2
2019-04-02 13:37:18 status half-installed libtiffxx5:amd64 4.0.9-5ubuntu0.2
2019-04-02 13:37:18 status unpacked libtiffxx5:amd64 4.0.9-5ubuntu0.2
2019-04-02 13:37:18 status unpacked libtiffxx5:amd64 4.0.9-5ubuntu0.2
2019-04-02 13:37:19 install libtiff5-dev:amd64 <none> 4.0.9-5ubuntu0.2
2019-04-02 13:37:19 status half-installed libtiff5-dev:amd64 4.0.9-5ubuntu0.2
2019-04-02 13:37:20 status unpacked libtiff5-dev:amd64 4.0.9-5ubuntu0.2
2019-04-02 13:37:20 status unpacked libtiff5-dev:amd64 4.0.9-5ubuntu0.2
2019-04-02 13:37:20 install libtiff-dev:amd64 <none> 4.0.9-5ubuntu0.2
2019-04-02 13:37:20 status half-installed libtiff-dev:amd64 4.0.9-5ubuntu0.2
2019-04-02 13:37:21 status unpacked libtiff-dev:amd64 4.0.9-5ubuntu0.2
2019-04-02 13:37:21 status unpacked libtiff-dev:amd64 4.0.9-5ubuntu0.2
2019-04-02 13:37:22 install libopencv-highgui-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:22 status half-installed libopencv-highgui-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:23 status unpacked libopencv-highgui-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:23 status unpacked libopencv-highgui-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:23 install libopencv-ml-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:23 status half-installed libopencv-ml-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:24 status unpacked libopencv-ml-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:24 status unpacked libopencv-ml-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:25 install libopencv-features2d-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:25 status half-installed libopencv-features2d-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:25 status unpacked libopencv-features2d-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:25 status unpacked libopencv-features2d-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:25 install libopencv-calib3d-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:25 status half-installed libopencv-calib3d-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:26 status unpacked libopencv-calib3d-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:26 status unpacked libopencv-calib3d-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:26 install libopencv-objdetect3.2:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:26 status half-installed libopencv-objdetect3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:27 status unpacked libopencv-objdetect3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:27 status unpacked libopencv-objdetect3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:27 install libopencv-photo3.2:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:27 status half-installed libopencv-photo3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:28 status unpacked libopencv-photo3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:28 status unpacked libopencv-photo3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:28 install libopencv-video3.2:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:28 status half-installed libopencv-video3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:29 status unpacked libopencv-video3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:29 status unpacked libopencv-video3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:30 install libopencv-shape3.2:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:30 status half-installed libopencv-shape3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:31 status unpacked libopencv-shape3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:31 status unpacked libopencv-shape3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:31 install libopencv-stitching3.2:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:31 status half-installed libopencv-stitching3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:32 status unpacked libopencv-stitching3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:32 status unpacked libopencv-stitching3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:33 install libopencv-superres3.2:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:33 status half-installed libopencv-superres3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:33 status unpacked libopencv-superres3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:34 status unpacked libopencv-superres3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:34 install libopencv-videostab3.2:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:34 status half-installed libopencv-videostab3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:35 status unpacked libopencv-videostab3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:35 status unpacked libopencv-videostab3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:37:36 install libgl2ps1.4:amd64 <none> 1.4.0+dfsg1-1
2019-04-02 13:37:36 status half-installed libgl2ps1.4:amd64 1.4.0+dfsg1-1
2019-04-02 13:37:36 status unpacked libgl2ps1.4:amd64 1.4.0+dfsg1-1
2019-04-02 13:37:36 status unpacked libgl2ps1.4:amd64 1.4.0+dfsg1-1
2019-04-02 13:37:37 install libpsm-infinipath1:amd64 <none> 3.3+20.604758e7-5
2019-04-02 13:37:37 status half-installed libpsm-infinipath1:amd64 3.3+20.604758e7-5
2019-04-02 13:37:38 status unpacked libpsm-infinipath1:amd64 3.3+20.604758e7-5
2019-04-02 13:37:38 status unpacked libpsm-infinipath1:amd64 3.3+20.604758e7-5
2019-04-02 13:37:39 install librdmacm1:amd64 <none> 17.1-1ubuntu0.1
2019-04-02 13:37:39 status half-installed librdmacm1:amd64 17.1-1ubuntu0.1
2019-04-02 13:37:39 status unpacked librdmacm1:amd64 17.1-1ubuntu0.1
2019-04-02 13:37:39 status unpacked librdmacm1:amd64 17.1-1ubuntu0.1
2019-04-02 13:37:40 install libfabric1:amd64 <none> 1.5.3-1
2019-04-02 13:37:40 status half-installed libfabric1:amd64 1.5.3-1
2019-04-02 13:37:41 status unpacked libfabric1:amd64 1.5.3-1
2019-04-02 13:37:41 status unpacked libfabric1:amd64 1.5.3-1
2019-04-02 13:37:42 install libhwloc5:amd64 <none> 1.11.9-1
2019-04-02 13:37:42 status half-installed libhwloc5:amd64 1.11.9-1
2019-04-02 13:37:42 status unpacked libhwloc5:amd64 1.11.9-1
2019-04-02 13:37:43 status unpacked libhwloc5:amd64 1.11.9-1
2019-04-02 13:37:44 install ocl-icd-libopencl1:amd64 <none> 2.2.11-1ubuntu1
2019-04-02 13:37:44 status half-installed ocl-icd-libopencl1:amd64 2.2.11-1ubuntu1
2019-04-02 13:37:44 status unpacked ocl-icd-libopencl1:amd64 2.2.11-1ubuntu1
2019-04-02 13:37:44 status unpacked ocl-icd-libopencl1:amd64 2.2.11-1ubuntu1
2019-04-02 13:37:45 install libhwloc-plugins:amd64 <none> 1.11.9-1
2019-04-02 13:37:45 status half-installed libhwloc-plugins:amd64 1.11.9-1
2019-04-02 13:37:45 status unpacked libhwloc-plugins:amd64 1.11.9-1
2019-04-02 13:37:46 status unpacked libhwloc-plugins:amd64 1.11.9-1
2019-04-02 13:37:46 install libopenmpi2:amd64 <none> 2.1.1-8
2019-04-02 13:37:46 status half-installed libopenmpi2:amd64 2.1.1-8
2019-04-02 13:37:50 status unpacked libopenmpi2:amd64 2.1.1-8
2019-04-02 13:37:50 status unpacked libopenmpi2:amd64 2.1.1-8
2019-04-02 13:37:51 install libhdf5-openmpi-100:amd64 <none> 1.10.0-patch1+docs-4
2019-04-02 13:37:51 status half-installed libhdf5-openmpi-100:amd64 1.10.0-patch1+docs-4
2019-04-02 13:37:52 status unpacked libhdf5-openmpi-100:amd64 1.10.0-patch1+docs-4
2019-04-02 13:37:52 status unpacked libhdf5-openmpi-100:amd64 1.10.0-patch1+docs-4
2019-04-02 13:37:53 install libnetcdf-c++4:amd64 <none> 4.2-8
2019-04-02 13:37:53 status half-installed libnetcdf-c++4:amd64 4.2-8
2019-04-02 13:37:54 status unpacked libnetcdf-c++4:amd64 4.2-8
2019-04-02 13:37:54 status unpacked libnetcdf-c++4:amd64 4.2-8
2019-04-02 13:37:55 install libvtk6.3:amd64 <none> 6.3.0+dfsg1-11build1
2019-04-02 13:37:55 status half-installed libvtk6.3:amd64 6.3.0+dfsg1-11build1
2019-04-02 13:38:03 status unpacked libvtk6.3:amd64 6.3.0+dfsg1-11build1
2019-04-02 13:38:03 status unpacked libvtk6.3:amd64 6.3.0+dfsg1-11build1
2019-04-02 13:38:03 install libopencv-viz3.2:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:03 status half-installed libopencv-viz3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:04 status unpacked libopencv-viz3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:04 status unpacked libopencv-viz3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:05 install liblept5:amd64 <none> 1.75.3-3
2019-04-02 13:38:05 status half-installed liblept5:amd64 1.75.3-3
2019-04-02 13:38:06 status unpacked liblept5:amd64 1.75.3-3
2019-04-02 13:38:06 status unpacked liblept5:amd64 1.75.3-3
2019-04-02 13:38:07 install libtesseract4:amd64 <none> 4.00~git2288-10f4998a-2
2019-04-02 13:38:07 status half-installed libtesseract4:amd64 4.00~git2288-10f4998a-2
2019-04-02 13:38:08 status unpacked libtesseract4:amd64 4.00~git2288-10f4998a-2
2019-04-02 13:38:08 status unpacked libtesseract4:amd64 4.00~git2288-10f4998a-2
2019-04-02 13:38:09 install libopencv-contrib3.2:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:09 status half-installed libopencv-contrib3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:10 status unpacked libopencv-contrib3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:10 status unpacked libopencv-contrib3.2:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:11 install libopencv-objdetect-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:11 status half-installed libopencv-objdetect-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:11 status unpacked libopencv-objdetect-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:11 status unpacked libopencv-objdetect-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:12 install libopencv-photo-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:12 status half-installed libopencv-photo-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:13 status unpacked libopencv-photo-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:13 status unpacked libopencv-photo-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:13 install libopencv-video-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:13 status half-installed libopencv-video-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:14 status unpacked libopencv-video-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:15 status unpacked libopencv-video-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:15 install libopencv-shape-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:15 status half-installed libopencv-shape-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:16 status unpacked libopencv-shape-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:16 status unpacked libopencv-shape-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:16 install libopencv-stitching-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:16 status half-installed libopencv-stitching-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:17 status unpacked libopencv-stitching-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:17 status unpacked libopencv-stitching-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:18 install libopencv-superres-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:18 status half-installed libopencv-superres-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:19 status unpacked libopencv-superres-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:19 status unpacked libopencv-superres-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:19 install libopencv-videostab-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:19 status half-installed libopencv-videostab-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:20 status unpacked libopencv-videostab-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:20 status unpacked libopencv-videostab-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:21 install libopencv-viz-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:21 status half-installed libopencv-viz-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:21 status unpacked libopencv-viz-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:21 status unpacked libopencv-viz-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:22 install libopencv-contrib-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:22 status half-installed libopencv-contrib-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:23 status unpacked libopencv-contrib-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:23 status unpacked libopencv-contrib-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:24 install libopencv-ts-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:24 status half-installed libopencv-ts-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:25 status unpacked libopencv-ts-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:25 status unpacked libopencv-ts-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:25 install libopencv3.2-jni:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:25 status half-installed libopencv3.2-jni:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:26 status unpacked libopencv3.2-jni:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:26 status unpacked libopencv3.2-jni:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:27 install libopencv3.2-java:all <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:27 status half-installed libopencv3.2-java:all 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:28 status unpacked libopencv3.2-java:all 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:28 status unpacked libopencv3.2-java:all 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:28 install libopencv-dev:amd64 <none> 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:28 status half-installed libopencv-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:29 status unpacked libopencv-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:30 status unpacked libopencv-dev:amd64 3.2.0+dfsg-4ubuntu0.1
2019-04-02 13:38:30 install libcv-bridge-dev:amd64 <none> 1.12.3+ds-2
2019-04-02 13:38:30 status half-installed libcv-bridge-dev:amd64 1.12.3+ds-2
2019-04-02 13:38:31 status unpacked libcv-bridge-dev:amd64 1.12.3+ds-2
2019-04-02 13:38:31 status unpacked libcv-bridge-dev:amd64 1.12.3+ds-2
2019-04-02 13:38:32 install libdynamic-reconfigure-config-init-mutex0d:amd64 <none> 1.5.49-1
2019-04-02 13:38:32 status half-installed libdynamic-reconfigure-config-init-mutex0d:amd64 1.5.49-1
2019-04-02 13:38:33 status unpacked libdynamic-reconfigure-config-init-mutex0d:amd64 1.5.49-1
2019-04-02 13:38:33 status unpacked libdynamic-reconfigure-config-init-mutex0d:amd64 1.5.49-1
2019-04-02 13:38:34 install libdynamic-reconfigure-config-init-mutex-dev:amd64 <none> 1.5.49-1
2019-04-02 13:38:34 status half-installed libdynamic-reconfigure-config-init-mutex-dev:amd64 1.5.49-1
2019-04-02 13:38:36 status unpacked libdynamic-reconfigure-config-init-mutex-dev:amd64 1.5.49-1
2019-04-02 13:38:36 status unpacked libdynamic-reconfigure-config-init-mutex-dev:amd64 1.5.49-1
2019-04-02 13:38:37 install libexif-doc:all <none> 0.6.21-4
2019-04-02 13:38:37 status half-installed libexif-doc:all 0.6.21-4
2019-04-02 13:38:38 status unpacked libexif-doc:all 0.6.21-4
2019-04-02 13:38:39 status unpacked libexif-doc:all 0.6.21-4
2019-04-02 13:38:39 install libgtest-dev:amd64 <none> 1.8.0-6
2019-04-02 13:38:39 status half-installed libgtest-dev:amd64 1.8.0-6
2019-04-02 13:38:40 status unpacked libgtest-dev:amd64 1.8.0-6
2019-04-02 13:38:40 status unpacked libgtest-dev:amd64 1.8.0-6
2019-04-02 13:38:41 install libmessage-filters1d:amd64 <none> 1.13.5+ds1-3
2019-04-02 13:38:41 status half-installed libmessage-filters1d:amd64 1.13.5+ds1-3
2019-04-02 13:38:41 status unpacked libmessage-filters1d:amd64 1.13.5+ds1-3
2019-04-02 13:38:41 status unpacked libmessage-filters1d:amd64 1.13.5+ds1-3
2019-04-02 13:38:42 install libtinyxml2-6:amd64 <none> 6.0.0+dfsg-1
2019-04-02 13:38:42 status half-installed libtinyxml2-6:amd64 6.0.0+dfsg-1
2019-04-02 13:38:43 status unpacked libtinyxml2-6:amd64 6.0.0+dfsg-1
2019-04-02 13:38:43 status unpacked libtinyxml2-6:amd64 6.0.0+dfsg-1
2019-04-02 13:38:44 install librospack0d:amd64 <none> 2.4.3-1build1
2019-04-02 13:38:44 status half-installed librospack0d:amd64 2.4.3-1build1
2019-04-02 13:38:44 status unpacked librospack0d:amd64 2.4.3-1build1
2019-04-02 13:38:44 status unpacked librospack0d:amd64 2.4.3-1build1
2019-04-02 13:38:45 install libroslib0d:amd64 <none> 1.14.2-1
2019-04-02 13:38:45 status half-installed libroslib0d:amd64 1.14.2-1
2019-04-02 13:38:45 status unpacked libroslib0d:amd64 1.14.2-1
2019-04-02 13:38:46 status unpacked libroslib0d:amd64 1.14.2-1
2019-04-02 13:38:46 install libimage-transport0d:amd64 <none> 1.11.11-3
2019-04-02 13:38:46 status half-installed libimage-transport0d:amd64 1.11.11-3
2019-04-02 13:38:47 status unpacked libimage-transport0d:amd64 1.11.11-3
2019-04-02 13:38:47 status unpacked libimage-transport0d:amd64 1.11.11-3
2019-04-02 13:38:48 install libmessage-filters-dev:amd64 <none> 1.13.5+ds1-3
2019-04-02 13:38:48 status half-installed libmessage-filters-dev:amd64 1.13.5+ds1-3
2019-04-02 13:38:48 status unpacked libmessage-filters-dev:amd64 1.13.5+ds1-3
2019-04-02 13:38:48 status unpacked libmessage-filters-dev:amd64 1.13.5+ds1-3
2019-04-02 13:38:49 install libtinyxml-dev:amd64 <none> 2.6.2-4
2019-04-02 13:38:49 status half-installed libtinyxml-dev:amd64 2.6.2-4
2019-04-02 13:38:49 status unpacked libtinyxml-dev:amd64 2.6.2-4
2019-04-02 13:38:49 status unpacked libtinyxml-dev:amd64 2.6.2-4
2019-04-02 13:38:50 install libtinyxml2-dev:amd64 <none> 6.0.0+dfsg-1
2019-04-02 13:38:50 status half-installed libtinyxml2-dev:amd64 6.0.0+dfsg-1
2019-04-02 13:38:51 status unpacked libtinyxml2-dev:amd64 6.0.0+dfsg-1
2019-04-02 13:38:51 status unpacked libtinyxml2-dev:amd64 6.0.0+dfsg-1
2019-04-02 13:38:51 install libpython2.7-dev:amd64 <none> 2.7.15~rc1-1ubuntu0.1
2019-04-02 13:38:51 status half-installed libpython2.7-dev:amd64 2.7.15~rc1-1ubuntu0.1
2019-04-02 13:38:55 status unpacked libpython2.7-dev:amd64 2.7.15~rc1-1ubuntu0.1
2019-04-02 13:38:56 status unpacked libpython2.7-dev:amd64 2.7.15~rc1-1ubuntu0.1
2019-04-02 13:38:56 install libpython-dev:amd64 <none> 2.7.15~rc1-1
2019-04-02 13:38:56 status half-installed libpython-dev:amd64 2.7.15~rc1-1
2019-04-02 13:38:57 status unpacked libpython-dev:amd64 2.7.15~rc1-1
2019-04-02 13:38:57 status unpacked libpython-dev:amd64 2.7.15~rc1-1
2019-04-02 13:38:58 install librospack-dev:amd64 <none> 2.4.3-1build1
2019-04-02 13:38:58 status half-installed librospack-dev:amd64 2.4.3-1build1
2019-04-02 13:38:58 status unpacked librospack-dev:amd64 2.4.3-1build1
2019-04-02 13:38:59 status unpacked librospack-dev:amd64 2.4.3-1build1
2019-04-02 13:38:59 install libroslib-dev:amd64 <none> 1.14.2-1
2019-04-02 13:38:59 status half-installed libroslib-dev:amd64 1.14.2-1
2019-04-02 13:39:00 status unpacked libroslib-dev:amd64 1.14.2-1
2019-04-02 13:39:00 status unpacked libroslib-dev:amd64 1.14.2-1
2019-04-02 13:39:01 install pluginlib-dev:amd64 <none> 1.10.4-2build3
2019-04-02 13:39:01 status half-installed pluginlib-dev:amd64 1.10.4-2build3
2019-04-02 13:39:03 status unpacked pluginlib-dev:amd64 1.10.4-2build3
2019-04-02 13:39:03 status unpacked pluginlib-dev:amd64 1.10.4-2build3
2019-04-02 13:39:03 install libimage-transport-dev:amd64 <none> 1.11.11-3
2019-04-02 13:39:03 status half-installed libimage-transport-dev:amd64 1.11.11-3
2019-04-02 13:39:04 status unpacked libimage-transport-dev:amd64 1.11.11-3
2019-04-02 13:39:04 status unpacked libimage-transport-dev:amd64 1.11.11-3
2019-04-02 13:39:04 install libnodelet-dev:amd64 <none> 1.9.8-1build3
2019-04-02 13:39:04 status half-installed libnodelet-dev:amd64 1.9.8-1build3
2019-04-02 13:39:04 status unpacked libnodelet-dev:amd64 1.9.8-1build3
2019-04-02 13:39:05 status unpacked libnodelet-dev:amd64 1.9.8-1build3
2019-04-02 13:39:05 install libnodeletlib0d:amd64 <none> 1.9.8-1build3
2019-04-02 13:39:05 status half-installed libnodeletlib0d:amd64 1.9.8-1build3
2019-04-02 13:39:05 status unpacked libnodeletlib0d:amd64 1.9.8-1build3
2019-04-02 13:39:06 status unpacked libnodeletlib0d:amd64 1.9.8-1build3
2019-04-02 13:39:06 install libnodeletlib-dev:amd64 <none> 1.9.8-1build3
2019-04-02 13:39:06 status half-installed libnodeletlib-dev:amd64 1.9.8-1build3
2019-04-02 13:39:07 status unpacked libnodeletlib-dev:amd64 1.9.8-1build3
2019-04-02 13:39:07 status unpacked libnodeletlib-dev:amd64 1.9.8-1build3
2019-04-02 13:39:08 install libopencv-apps0d:amd64 <none> 1.11.14-1build4
2019-04-02 13:39:08 status half-installed libopencv-apps0d:amd64 1.11.14-1build4
2019-04-02 13:39:09 status unpacked libopencv-apps0d:amd64 1.11.14-1build4
2019-04-02 13:39:10 status unpacked libopencv-apps0d:amd64 1.11.14-1build4
2019-04-02 13:39:10 install libopencv-apps-dev:amd64 <none> 1.11.14-1build4
